reviewId,review,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId,company,year,rating,clean_review,clean_review_len
gp:AOqpTOFMxMQN4lEptfi0IgrsOoyEMVDjVvZ-ohDSf39CzBVeAROYcU0NuWC5Cg66h_d0eXlm34htBAAC7opTN6w,Delete this app from playstore if you have technical problem forever. Not even able to register to app,1,0,6.8,2020-09-20 12:56:48,"Hi Apurv Gholap, Sincere apologies for the trouble. We request you to write your concern at ""contactsupport@hdfcergo.com"" with your registered details. We will look into this. We will provide the best resolution for the issue faced by you. Take it easy! :)",2020-09-21 10:01:49,com.pms.activity,hdfc_ergo,2020,1,delete app playstore technical problem forever not even able register app,11
gp:AOqpTOFSh6UQ8aeDKzLswcMsN5dQV2UKsvH6Bu145eC3Mlf1o2OtvSItLjbKhA5ne6NhAEknTXEJX4IEy1GLmg,"This app is very simple, my mom always had issues waiting in long queues for the doctor as she had so much work at home, but this app sorted our family life. Thanks, ICICI Lombard.",5,0,,2020-04-08 21:39:32,"Dear Sir, thank you. We strive to make our app user-friendly and are glad you had a good experience. Happy we could be of assistance to you!",2020-04-09 15:01:43,icici.lombard.ghi,icici_lombard,2020,0,app simple mom always issue wait long queue doctor much work home app sort family life thank,17
gp:AOqpTOEuFAv3N4Lhj07m1aaSGoUUj1qtvQOSURO-V5toREtPzaWmQtGtDjnfAhdeT9aczlBjGSDflkv3LpU5xg,OTP never gets delivered,1,0,5.0,2019-11-11 16:53:15,"Hi,
We are sorry for the inconvenience caused. Kindly share your concern along with the error screenshot at bagichelp@bajajallianz.co.in for further assistance.",2019-11-12 08:15:29,com.ba.cp.controller,bajaj_allianz,2019,1,otp never gets deliver,4
gp:AOqpTOHpHP_o8Txa1LEvMF1Z8iXEi7s0Rlp1mLZ_FOQfDXhQzmPmcf_yQ2EiBsk_nTHFN2xizelWu-gYAD1BeCI,"Bad experience with this app. My amount has been deducted from my account but the executives of this company said that after one working day it will be reflected in your account balance. I don't know if he's working or not, but I'm not getting my account back.",1,4,3.2.9,2021-08-03 08:55:47,"That shouldn't have happened, Venkatesh. Could you please write to us at hello@acko.com regarding your concern along with your contact number? We will have our team reach out to take this further.",2021-08-03 09:42:42,com.acko.android,acko,2021,1,experience app amount deduct account executive company say one working day reflect account balance not know work not not get account back,22
gp:AOqpTOFRGE-E8gUo7L61ISsVbyjHKVugHAA6xVGh3tlerDGgXoLl5DRSi07LLsogx2CH5hCND9nqKw55NjzzXA,"Do not take icici Lombard insurance in any situation,my claim is pending from last 4 months ,they are always taking follow ups and saying same thing while you have submitted all documents and reply to them on mail.please go for another company",1,0,2.0.15,2021-01-24 09:39:00,"Dear Bhupesh, we apologize for the inconvenience you had to face. We request you to share your claim details along with contact details at iltakecare@icicilombard.com. Our team will look into the matter. Thanks!",2021-01-27 13:03:07,icici.lombard.ghi,icici_lombard,2021,1,not take situationmy claim pende last month always take follow say thing submit document reply mailplease go another company,19
gp:AOqpTOF-FwHEugwZwhh-9qw0e-TwDxxQWlfSnQkcrH0YVsj1zLFYvam7oIauqRTVVff0xhwUdAHd5NHJ3Ammyw,"Very nice app, policy issue in less the 2 minit.",5,0,6.8,2020-03-26 16:50:22,,,com.ba.cp.controller,bajaj_allianz,2020,0,app policy issue less minit,5
gp:AOqpTOHhcfSFdGW6sm_LnHqOIdg13OU_FXZlqYv4i7rIiHak--xyGTzmtspOMHBv9rUHkY2YGBg6Gt16tDyzd_o,Bad app chitter company Not give me policy copy and not give me return my money,1,0,2.0.3,2020-08-25 08:28:37,"Hey Vipul, we've fixed this issue for you in our new app (version 2.1.4). After reinstalling, it would be great if you could update your review if everything is back to normal. 😊 Please write to agastya@acko.tech if you are still facing the issue. Regards, Team ACKO",2020-09-30 09:38:28,com.acko.android,acko,2020,1,app chitter company not give policy copy not give return money,11
gp:AOqpTOER8rLVrCR2brADhEDHa2FKjjCXaHKb8NmZrcmqHanypW3PDT3VhMv-kz24jmxSWiohWyk_zEZ0viqMxw,"Very very good , very helpful & supportive coustmer reprasantative,helpline doctor and Metro Hospital TPA.",5,0,2.0.8,2020-11-11 15:32:04,"Dear Ashish, we value your appreciation. We strive to make the app more user friendly.",2020-11-11 20:00:08,icici.lombard.ghi,icici_lombard,2020,0,helpful supportive coustmer reprasantativehelpline doctor metro hospital tpa,8
gp:AOqpTOEQh-x-YriX_FCBn4KJ2-tMLZzpNzWLaoL_oEM-Lv57c9qzr5GUUMXZb4-uihc8JmGAXCsTMmoF56aCIeU,"HDFC ergo is forcing their existing customer to pay extra premy without a reason. I tried contacting you guys you on your customer support from 18th Nov till now, but no one is giving satisfactory answer. Tomorrow is last date of my policy renewal and from today EOD they started forcing me to pay extra premium amount without no reason. You guys are treated your customer like fool.",1,0,7.1,2020-12-01 21:20:39,"Hi Abhishek Patel, Please accept our apology. We understand that it is discomforting and please we request you to write your concern to us at ""contactsupport@hdfcergo.com,"" along with your registered mobile no. or email id. so that we can quickly assist you and resolve your concern. Take it easy! :)",2020-12-03 10:02:55,com.pms.activity,hdfc_ergo,2020,1,force exist customer pay extra premy without reason try contact guy customer support th nov till no one give satisfactory answer tomorrow last date policy renewal today eod start force pay extra premium amount without no reason guy treat customer like fool,42
gp:AOqpTOHps4qb0RYVfkYCWDJVzw_fA6CwwFPqQmArKsaQTxFoTiaa3oW6jUDRgra_qS9aYyk3vWdWk_23ad4Gojw,New install. App crashes while opening,1,0,2.1.6,2020-11-25 08:11:24,"Hey Bala, We will definitely get this checked by the team. Request you to please write to us at agastya@acko.com regarding your concern along with your contact number and our team will assist you further. Regards, Team ACKO",2020-11-25 08:47:49,com.acko.android,acko,2020,1,new install app crash open,5
gp:AOqpTOGYI-kkQK9Df_4eLyAYYcHGXSDYJUrqDikyJAqqgvU5U_5etQ-a8pHuu5trpwS2_AlXyOEeF6wtcUA-14U,"Worst experience! This app has lot of bugs, I does not let me to get the quote for the policy neither opt an policy. When we go to help section, even there I'm not able to access those help articles and moreover when we try to call the support number, gets disconnected. Same issue exist even after updating to the latest version of the app!",1,62,2.1.4,2020-09-30 08:53:11,"Hi Sabari, can you please email us your contact details to agastya@acko.tech on priority? This will help us investigate the issue. Regards, Team ACKO",2020-10-01 01:00:53,com.acko.android,acko,2020,1,experience app lot bug not let get quote policy neither opt policy go help section even not able access help article moreover try call support number get disconnected issue exist even update late version app,35
gp:AOqpTOFuN11CPK696zHRKnlaukiuZXUhsCPtUcndKr6sQ5G-BCkWoEJFzWZfte6TrpCUMZvT_MiXLrdiIr7NoXI,Very slow app. It shows loading for 2 minutes for every functionality.,2,0,7.8,2021-04-17 11:46:21,,,com.pms.activity,hdfc_ergo,2021,1,slow app show load minute every functionality,7
gp:AOqpTOEmgtcacNnCbunmF99Wzb7PjJA47mrodBpJQimlSSySXH9wScvNMJyO4ZmkTG6ZN7OLNMU6Nbe3k8Fd0MY,Kindly improve the functionality of your App . It is not up to the Mark,2,0,7.6,2021-03-16 18:05:53,,,com.pms.activity,hdfc_ergo,2021,1,kindly improve functionality app not mark,6
gp:AOqpTOHKQBSM-gcmMkb9jDq3ewbOUj3P9v3cocTbKI0etwnRnhuaxPZEhzRhOisSZCN7m_JXKicYuwnu1ecASg,Very poor operations Facilities for renewal is not active showing error.,1,0,2.0.29,2021-05-03 09:20:42,"Dear सुरेश, we apologize for the bad experience. It would be helpful if you could drop a mail to us at iltakecare@icicilombard.com, sharing more details of the issue you faced while using the app. Thanks!
",2021-05-03 19:59:18,icici.lombard.ghi,icici_lombard,2021,1,poor operation facility renewal not active show error,8
gp:AOqpTOE3DBANnjR8dY1GzsCH9eqavvgHzlkLzXPhOpGCgeaVEuRQRT2S1lv-TIDz6s-SU05PJf5M9Faufl24uWs,do not buy hdfc ergo... personal experience very worst..,1,2,4.8,2019-02-02 15:39:34,"Hi Suraj Kadam, Please accept our apology. We understand that it is discomforting and please we request you to write your concern to us at ""contactsupport@hdfcergo.com,"" along with your registered mobile no. or email id. so that we can quickly assist you and resolve your concern.
Take it easy! :)",2019-03-29 19:25:34,com.pms.activity,hdfc_ergo,2019,1,not buy personal experience,4
gp:AOqpTOF1TwMeF7Xx_g25ZjNxYr6Gs7NATJFceOF7yEN2bm9moV8WLNTaJMtD-9mK203uB3WO740Ar69sz41mIw,Very Bed service customer care,1,0,9.9,2020-10-01 13:27:44,,,com.ba.cp.controller,bajaj_allianz,2020,1,bed service customer care,4
gp:AOqpTOFTNIrS0Tina0TMHnyvo11g4DnwxCRhlanIKiAOGeD4qd3rm-mq37-LGhKkLYzS7b5Lzmx7fJrSl-j6pkA,worst ever app... i would like to give rating in negative.. i am not able to ryn this app. worst,1,0,7.8,2021-04-15 12:17:30,"Hi Sakib Khatib, We apologize for the uncomfortable experience, and trust us we want the best experience for you. Therefore, we are keen on understanding your concerns.
Please write to us with a screenshot of the error at ""contactsupport@hdfcergo.com"", along with your registered mobile number, and we will be right on it.

Take it easy! :)",2021-04-30 12:28:16,com.pms.activity,hdfc_ergo,2021,1,ever app would like give rating negative not able ryn app,11
gp:AOqpTOH6zKB5x3eWPxuAFmovEkrGX2yjl66BHa81T0xt8jEUGEfxnISxMZEYb4a1MyoKwz8EqZxn5aK-3qZ-xQ,"User-friendly, easy to follow and operate.",5,1,12.2,2020-12-24 23:24:29,,,com.ba.cp.controller,bajaj_allianz,2020,0,userfriendly easy follow operate,4
gp:AOqpTOFTxK12NaCc-SEa-CGI7o3d21kQYq0x6WXjVnZPByv2dsEIb73XYPFizmSsUz-r0e0L0OF3boFCZERNs3o,Easy and simple process of applying for policy.,5,1,2.1.10,2020-12-30 19:51:08,"Hey Rajesh,

We are glad to know that you found our process to be easy and hassle-free. Happy ACKOing!

Regards,
Team ACKO",2020-12-30 19:56:04,com.acko.android,acko,2020,0,easy simple process apply policy,5
gp:AOqpTOFl0lLO7VeOjtyQ5idAgmWJaKhCOx07LYdZqVxxl9F-gWhGVUY8mI_EU2UamL0Ebv371zINGPQF_aGJtpQ,World's most useless app. Always show loading and ask to refresh in case on linking. Health jinn app was better than this don't know why same has been discontinued,1,0,,2021-04-13 17:17:05,"Hi Mirzan Padaniya, We are sorry for the inconvenience caused.
Please share the issue faced by you at ""contactsupport@hdfcergo.com"" along with you're registered contact details. We will fix it and update you.

Take it easy! :)",2021-04-23 16:15:49,com.pms.activity,hdfc_ergo,2021,1,world useless app always show loading ask refresh case link health jinn app well not know discontinue,17
gp:AOqpTOEVjv6LbL7wzjaw6QEZ-dTsb6RyMc_qEvR3wa0xny7gybsdvf0lAlXChGJcJscq9tf_lTtszky2OSifIA,"Good application, quick respond,",5,0,2.0.30,2021-05-12 19:23:53,"Dear Sandip, Thank you so much for your valuable feedback.",2021-05-12 18:27:54,icici.lombard.ghi,icici_lombard,2021,0,app quick respond,3
gp:AOqpTOHPSqGLDcB5AWR7J1yGUv8Mj8I0kKBjlt9KIM36QurhZp9s3fXTDpApQCHpckITgq0F6r3vuE_87mb2EQ,Very easy to make digital claim. Amazingly fast,5,0,,2021-03-27 22:11:05,,,com.ba.cp.controller,bajaj_allianz,2021,0,easy make digital claim amazingly fast,6
gp:AOqpTOH0jl1DU-pv4gQSEXocfKPW_7dJNNLH5GIkx3NVE8eC9uzZwSTYRvcoHbrMCDzTcz25IkoULRzfgwWQQg,Such a great app wow 🙂 made my life easy every details are available in this app thanks to Ms shaheen.. she explained me each and every thing very nicely.. thanks to ICICI Lombard.,5,0,,2021-03-11 22:03:23,"Dear Pooja, thanks for your feedback and we value your appreciation.

",2021-03-13 18:45:22,icici.lombard.ghi,icici_lombard,2021,0,app wow slightly smile face make life easy every detail available app thank ms shaheen explain every thing nicely thank,20
gp:AOqpTOGVPFf6ryzbeTIvReoSflzZlEpGRNwbz36h6uINWU3T5DB4rHsp-n9Hj5_5RKzf9Obhgi_rBtZHGNpMVcU,"One of the best insurance company in current scenario. Easy and hassel free work, no irritating follow up calls. And specially low and affordable prices among all other companies.",5,0,2.1.4,2020-09-30 10:41:32,"Hey Kunal, It's a pleasure to know that we could hit the mark for you and provide you with an excellent service. Regards, Team ACKO",2020-09-30 11:11:50,com.acko.android,acko,2020,0,one company current scenario easy hassel free work no irritating follow call specially low affordable price among company,18
gp:AOqpTOHjD_6kBq8w_Yym5IFPtuHTuco7iaCz_l-wDiS14Zo8klp029dJnJJZI4VUuy7BUltSJDIG3lghh3v34Pc,This company is fraud... They only make their customers fool... #boycottAcko ... I'm sharing on all social platforms please 🙏 don't buy any policy from Acko as later you feel shame on your decision,1,0,2.0.3,2020-09-02 15:51:41,,,com.acko.android,acko,2020,1,company fraud make customer fool boycottacko share social platform please fold hand not buy policy later feel shame decision,19
gp:AOqpTOF5yO-cS7zNh-PwD2ubUf1u4IyvGEdjizt3g5OwhbKelrY0Ql80tbL6s2QvWKW6UDLtb4DMksYbqF5BGQ,"Please arrange the Kannada language because your customers from Karnataka also we don't know other languages that much. I need change the insurance holder name but i can't, because of language communication.",2,0,2.0.11,2020-12-16 10:12:27,"Dear Kalakesh, we're sorry to hear this. Request you to share your registered phone number and email ID at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2020-12-16 19:50:52,icici.lombard.ghi,icici_lombard,2020,1,please arrange kannada language customer karnataka also not know language much need change holder name not language communication,18
gp:AOqpTOGrdKepAJWNPzzxWzlpRBbrMEI1TTCzQRfp4O4sDRVRshQR_deVQvK1lRK3K9DQr07jU94bFlwXAZqEsA,"We finally have an app that has sleep reminders, workout reminders along with on app claim intimation and doctor consultation! Great initiative, team!",5,11,1.0.61,2020-05-12 23:52:20,"Dear Devesh, We are glad that you liked our claim feature on the IL Take Care app. We strive to make our app user-friendly.",2020-05-19 10:43:45,icici.lombard.ghi,icici_lombard,2020,0,finally app sleep reminder workout reminder along app claim intimation doctor consultation initiative team,14
gp:AOqpTOFyt7JiN2VuaDzJpAFnG71_-C1KdJjTAWjx5YZUp8KCN7cN9sYHmJ0zUZpZxepLaEvHbrtZERfCJLbnIF0,Health jinn is best than HDFC ergo app. Can't open in one try.,1,0,,2021-02-05 14:41:29,,,com.pms.activity,hdfc_ergo,2021,1,health jinn app not open one try,7
gp:AOqpTOEHpt-brv4Z9-09IrONZ2_rFdhMRWvpIALSp9Cdpdjs1jsS_O3lF3OZrIeJUsIjoylgRfv2ZW6S1LCaww,This app is very easy to use. I had a chat with dietitian Preeti Pawaskar and she was really helpful. The diet chart she prepared for me and my daughter proved really helpful. Thanks,5,3,2.0.24,2021-07-03 18:30:05,"Dear Puneet, Thank you so much for your valuable feedback.

",2021-07-03 19:15:11,icici.lombard.ghi,icici_lombard,2021,0,app easy use chat dietitian preeti pawaskar really helpful diet chart prepare daughter prove really helpful thank,17
gp:AOqpTOGz_aK3niMbHnOoT6gy7XAeTrOp5A0kkS6jDGbWTOwLk2G4uR20vHK_Cqq94n0-5-atDWgznrUsNf6fjd4,"After entering policy no for new car while linking policy,it just refresh the page, policy details are not getting fetched..I tried multiple time.. please assist..",2,0,6.8,2020-10-11 19:04:34,"Hi Pooja Baviskar, Sincere apologies for the trouble. We request you to write your concern at ""contactsupport@hdfcergo.com"" with your registered details. We will look into this. We will provide the best resolution for the issue faced by you. Take it easy! :)",2020-10-12 10:28:16,com.pms.activity,hdfc_ergo,2020,1,enter policy no new car link policyit refresh page policy detail not get fetchedi try multiple time please assist,19
gp:AOqpTOFfzDiGmWzClmUIEadygyQpI0ruW-Gr2Zbv6_c1BJWrdwKm_qbPywflgiGnKY4MrYbJXDYql7CFE4Pfdg,I am unable to submit my documents that's why this app is poor kindly help,1,0,2.0.18,2021-02-04 23:00:40,"Dear Khan, We would request you to update the ILTakeCare app as we have done performance enhancements in the latest update. If still, you are facing some issues write to us at iltakecare@icicilombard.com. We will get in touch with you and assist you further. Thanks!",2021-02-19 20:14:47,icici.lombard.ghi,icici_lombard,2021,1,unable submit document app poor kindly help,7
gp:AOqpTOFmzmzGpNuhA3t4j3SASTewUZEiXZRbvZARBfkU4JwqIYNCESlWxTMSRaaQB85IGVzadGx7zTkctdLq6gY,My policy are not showing in app,1,0,7.7,2021-03-29 13:49:59,,,com.pms.activity,hdfc_ergo,2021,1,policy not show app,4
gp:AOqpTOHs3Hy9isL01a_aBvN5i3FPFhSWc1MKGNAsgzBr4QrSZvwEt1pJbmiZDIqAftxT-A5cvQyA8cqK3YfAW0c,Worst app I have ever seen.Very slow.Some time show policy document and sometimes not.Its rediculous.,1,0,7.8,2021-04-14 16:53:08,"Hi Tapas Sadhukhan, We apologize for the inconvenience caused. We will look into this. The issue will be resolved soon, and you will be updated as soon as it's done. We are assuring you of our best services at all times. Take it easy! :)",2021-04-27 12:29:53,com.pms.activity,hdfc_ergo,2021,1,app ever seenvery slowsome time show policy document sometimes notit rediculous,11
gp:AOqpTOEG7s7kJB6nNa4TRi2tUP4ANatmmneVn0dZ90go7FdtngGJv45MloVhZD6-RbfyhiCb50UyMxi7nyWIVw,"App is too vague, bad user experience",1,0,9.0,2020-07-17 18:34:54,"Hi,
We would like to chat with you with regards to your experience with us. Can you provide us your customer ID at bagichelp@bajajallianz.co.in so that we can reach out?",2020-07-29 09:42:08,com.ba.cp.controller,bajaj_allianz,2020,1,app vague user experience,4
